#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
000 -2.586590e-02 -9.87022e-01 -1.511e-02 -9.869e-01  2.655e-04 -1.514e+04  5.120e+03  5.248e+01  0.000e+00 -2.032e+04
000 -2.581590e-02 -9.87022e-01 -1.511e-02 -9.869e-01  2.655e-04 -1.510e+04  5.120e+03  5.248e+01  0.000e+00 -2.028e+04
000 -2.576590e-02 -9.86807e-01 -1.516e-02 -9.867e-01  2.657e-04 -1.507e+04  5.115e+03  5.289e+01  0.000e+00 -2.023e+04
000 -2.571590e-02 -9.86807e-01 -1.516e-02 -9.867e-01  2.657e-04 -1.503e+04  5.115e+03  5.289e+01  0.000e+00 -2.019e+04
000 -2.566590e-02 -9.86807e-01 -1.516e-02 -9.867e-01  2.657e-04 -1.499e+04  5.115e+03  5.289e+01  0.000e+00 -2.015e+04
000 -2.561590e-02 -9.86591e-01 -1.521e-02 -9.865e-01  2.641e-04 -1.495e+04  5.110e+03  5.322e+01  0.000e+00 -2.011e+04
000 -2.556590e-02 -9.86591e-01 -1.521e-02 -9.865e-01  2.641e-04 -1.491e+04  5.110e+03  5.322e+01  0.000e+00 -2.007e+04
000 -2.551590e-02 -9.86450e-01 -1.524e-02 -9.863e-01  2.662e-04 -1.487e+04  5.107e+03  5.346e+01  0.000e+00 -2.003e+04
000 -2.546590e-02 -9.86450e-01 -1.524e-02 -9.863e-01  2.661e-04 -1.483e+04  5.107e+03  5.346e+01  0.000e+00 -1.999e+04
000 -2.541590e-02 -9.86292e-01 -1.528e-02 -9.862e-01  2.635e-04 -1.479e+04  5.104e+03  5.369e+01  0.000e+00 -1.995e+04
000 -2.536590e-02 -9.86292e-01 -1.528e-02 -9.862e-01  2.637e-04 -1.475e+04  5.104e+03  5.369e+01  0.000e+00 -1.991e+04
000 -2.531590e-02 -9.86128e-01 -1.532e-02 -9.860e-01  2.668e-04 -1.471e+04  5.100e+03  5.399e+01  0.000e+00 -1.987e+04
000 -2.526590e-02 -9.86128e-01 -1.532e-02 -9.860e-01  2.669e-04 -1.467e+04  5.100e+03  5.399e+01  0.000e+00 -1.983e+04
000 -2.521590e-02 -9.86128e-01 -1.532e-02 -9.860e-01  2.669e-04 -1.463e+04  5.100e+03  5.399e+01  0.000e+00 -1.979e+04
000 -2.516590e-02 -9.85867e-01 -1.538e-02 -9.858e-01  2.639e-04 -1.459e+04  5.094e+03  5.436e+01  0.000e+00 -1.974e+04
000 -2.511590e-02 -9.85867e-01 -1.538e-02 -9.858e-01  2.638e-04 -1.456e+04  5.094e+03  5.436e+01  0.000e+00 -1.970e+04
000 -2.506590e-02 -9.85867e-01 -1.538e-02 -9.858e-01  2.638e-04 -1.452e+04  5.094e+03  5.436e+01  0.000e+00 -1.966e+04
000 -2.501590e-02 -9.85629e-01 -1.544e-02 -9.855e-01  2.647e-04 -1.448e+04  5.089e+03  5.481e+01  0.000e+00 -1.962e+04
000 -2.496590e-02 -9.85629e-01 -1.544e-02 -9.855e-01  2.647e-04 -1.444e+04  5.089e+03  5.481e+01  0.000e+00 -1.958e+04
000 -2.491590e-02 -9.85629e-01 -1.544e-02 -9.855e-01  2.647e-04 -1.440e+04  5.089e+03  5.481e+01  0.000e+00 -1.954e+04
000 -2.486590e-02 -9.85391e-01 -1.550e-02 -9.853e-01  2.663e-04 -1.436e+04  5.084e+03  5.514e+01  0.000e+00 -1.950e+04
000 -2.481590e-02 -9.85391e-01 -1.550e-02 -9.853e-01  2.663e-04 -1.432e+04  5.084e+03  5.514e+01  0.000e+00 -1.946e+04
000 -2.476590e-02 -9.85196e-01 -1.555e-02 -9.851e-01  2.643e-04 -1.428e+04  5.080e+03  5.543e+01  0.000e+00 -1.942e+04
