#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
000 -2.531590e-02 -9.79965e-01 -8.330e-01 -5.529e-01  2.656e-05 -1.741e+04  2.318e+03  1.477e+01  0.000e+00 -1.974e+04
000 -2.526590e-02 -9.79820e-01 -8.333e-01 -5.523e-01  2.596e-05 -1.737e+04  2.315e+03  1.478e+01  0.000e+00 -1.970e+04
000 -2.521590e-02 -9.79820e-01 -8.333e-01 -5.523e-01  2.595e-05 -1.733e+04  2.315e+03  1.478e+01  0.000e+00 -1.966e+04
000 -2.516590e-02 -9.79692e-01 -8.336e-01 -5.519e-01  2.610e-05 -1.729e+04  2.313e+03  1.480e+01  0.000e+00 -1.962e+04
000 -2.511590e-02 -9.79602e-01 -8.338e-01 -5.515e-01  2.605e-05 -1.725e+04  2.311e+03  1.478e+01  0.000e+00 -1.958e+04
000 -2.506590e-02 -9.79602e-01 -8.338e-01 -5.515e-01  2.611e-05 -1.721e+04  2.311e+03  1.478e+01  0.000e+00 -1.954e+04
000 -2.501590e-02 -9.79463e-01 -8.342e-01 -5.510e-01  2.597e-05 -1.718e+04  2.308e+03  1.481e+01  0.000e+00 -1.950e+04
000 -2.496590e-02 -9.79463e-01 -8.342e-01 -5.510e-01  2.597e-05 -1.714e+04  2.308e+03  1.481e+01  0.000e+00 -1.946e+04
000 -2.491590e-02 -9.79308e-01 -8.345e-01 -5.504e-01  2.568e-05 -1.710e+04  2.305e+03  1.483e+01  0.000e+00 -1.942e+04
000 -2.486590e-02 -9.79308e-01 -8.345e-01 -5.504e-01  2.570e-05 -1.706e+04  2.305e+03  1.483e+01  0.000e+00 -1.938e+04
000 -2.481590e-02 -9.79167e-01 -8.348e-01 -5.499e-01  2.623e-05 -1.702e+04  2.302e+03  1.483e+01  0.000e+00 -1.934e+04
000 -2.476590e-02 -9.79166e-01 -8.348e-01 -5.499e-01  2.628e-05 -1.698e+04  2.302e+03  1.483e+01  0.000e+00 -1.930e+04
000 -2.471590e-02 -9.79022e-01 -8.352e-01 -5.494e-01  2.361e-05 -1.694e+04  2.299e+03  1.486e+01  0.000e+00 -1.926e+04
000 -2.466590e-02 -9.78944e-01 -8.353e-01 -5.491e-01  2.536e-05 -1.690e+04  2.298e+03  1.483e+01  0.000e+00 -1.922e+04
000 -2.461590e-02 -9.78871e-01 -8.355e-01 -5.488e-01  2.506e-05 -1.686e+04  2.296e+03  1.486e+01  0.000e+00 -1.917e+04
000 -2.456590e-02 -9.78871e-01 -8.355e-01 -5.488e-01  2.505e-05 -1.682e+04  2.296e+03  1.486e+01  0.000e+00 -1.914e+04
000 -2.451590e-02 -9.78709e-01 -8.359e-01 -5.482e-01  2.484e-05 -1.679e+04  2.293e+03  1.488e+01  0.000e+00 -1.909e+04
000 -2.446590e-02 -9.78652e-01 -8.360e-01 -5.480e-01  2.471e-05 -1.675e+04  2.292e+03  1.487e+01  0.000e+00 -1.905e+04
000 -2.441590e-02 -9.78652e-01 -8.360e-01 -5.480e-01  2.469e-05 -1.671e+04  2.292e+03  1.487e+01  0.000e+00 -1.901e+04
000 -2.436590e-02 -9.78484e-01 -8.364e-01 -5.474e-01  2.474e-05 -1.667e+04  2.289e+03  1.489e+01  0.000e+00 -1.897e+04
000 -2.431590e-02 -9.78484e-01 -8.364e-01 -5.474e-01  2.475e-05 -1.663e+04  2.289e+03  1.489e+01  0.000e+00 -1.893e+04
000 -2.426590e-02 -9.78312e-01 -8.368e-01 -5.468e-01  2.418e-05 -1.659e+04  2.285e+03  1.490e+01  0.000e+00 -1.889e+04
